"STATION","NAME","DATE","PRCP","SNOW","SNWD","TMAX","TMIN"
"USC00475484","MILWAUKEE, WI US","1949-05-15","2.5","0.0","0.0","10.0","6.1"
"USC00475484","MILWAUKEE, WI US","1949-05-16","1.5","0.0","0.0","16.1","6.1"
"USC00475484","MILWAUKEE, WI US","1949-05-17","0.0","0.0","0.0","22.8","8.3"
"USC00475484","MILWAUKEE, WI US","1949-05-18","5.6","0.0","0.0","26.1","10.6"
"USC00475484","MILWAUKEE, WI US","1949-05-19","3.6","0.0","0.0","7.8","5.0"
"USC00475484","MILWAUKEE, WI US","1949-05-20","0.5","0.0","0.0","10.0","4.4"
"USC00475484","MILWAUKEE, WI US","1949-05-21","0.0","0.0","0.0","11.7","5.6"
"USC00475484","MILWAUKEE, WI US","1949-05-22","5.3","0.0","0.0","20.6","7.2"
"USC00475484","MILWAUKEE, WI US","1949-05-23","4.1","0.0","0.0","20.0","10.0"
"USC00475484","MILWAUKEE, WI US","1949-05-24","0.0","0.0","0.0","15.0","6.7"
"USC00475484","MILWAUKEE, WI US","1949-05-25","0.0","0.0","0.0","15.6","6.7"
"USC00475484","MILWAUKEE, WI US","1949-05-26","2.3","0.0","0.0","18.3","3.3"
"USC00475484","MILWAUKEE, WI US","1949-05-27","0.3","0.0","0.0","10.0","6.7"
"USC00475484","MILWAUKEE, WI US","1949-05-28","0.0","0.0","0.0","16.7","5.6"
"USC00475484","MILWAUKEE, WI US","1949-05-29","0.0","0.0","0.0","20.0","7.8"
"USC00475484","MILWAUKEE, WI US","1949-05-30","0.0","0.0","0.0","22.2","11.1"
"USC00475484","MILWAUKEE, WI US","1949-05-31","0.0","0.0","0.0","20.0","11.7"
"USC00475484","MILWAUKEE, WI US","1949-06-01","0.0","0.0","0.0","21.7","12.2"
"USC00475484","MILWAUKEE, WI US","1949-06-02","0.0","0.0","0.0","28.3","13.3"
"USC00475484","MILWAUKEE, WI US","1949-06-03","0.0","0.0","0.0","25.6","17.2"
"USC00475484","MILWAUKEE, WI US","1949-06-04","0.0","0.0","0.0","28.3","16.1"
"USC00475484","MILWAUKEE, WI US","1949-06-05","0.0","0.0","0.0","22.2","13.9"
"USC00475484","MILWAUKEE, WI US","1949-06-06","0.0","0.0","0.0","23.3","13.9"
"USC00475484","MILWAUKEE, WI US","1949-06-07","0.0","0.0","0.0","12.8","9.4"
"USC00475484","MILWAUKEE, WI US","1949-06-08","0.0","0.0","0.0","13.9","7.2"
"USC00475484","MILWAUKEE, WI US","1949-06-09","0.0","0.0","0.0","17.8","7.8"
"USC00475484","MILWAUKEE, WI US","1949-06-10","0.0","0.0","0.0","24.4","12.2"
"USC00475484","MILWAUKEE, WI US","1949-06-11","0.0","0.0","0.0","28.9","14.4"
"USC00475484","MILWAUKEE, WI US","1949-06-12","0.0","0.0","0.0","26.7","19.4"
"USC00475484","MILWAUKEE, WI US","1949-06-13","10.7","0.0","0.0","26.7","16.7"
"USC00475484","MILWAUKEE, WI US","1949-06-14","14.0","0.0","0.0","20.6","12.2"
"USC00475484","MILWAUKEE, WI US","1949-06-15","44.7","0.0","0.0","20.6","11.7"
"USC00475484","MILWAUKEE, WI US","1949-06-16","0.0","0.0","0.0","18.3","14.4"
"USC00475484","MILWAUKEE, WI US","1949-06-17","0.0","0.0","0.0","22.8","14.4"
"USC00475484","MILWAUKEE, WI US","1949-06-18","0.0","0.0","0.0","22.2","15.0"
"USC00475484","MILWAUKEE, WI US","1949-06-19","0.0","0.0","0.0","26.7","13.9"
"USC00475484","MILWAUKEE, WI US","1949-06-20","0.0","0.0","0.0","31.7","16.7"
"USC00475484","MILWAUKEE, WI US","1949-06-21","1.0","0.0","0.0","26.7","20.6"
"USC00475484","MILWAUKEE, WI US","1949-06-22","0.0","0.0","0.0","27.2","17.2"
"USC00475484","MILWAUKEE, WI US","1949-06-23","0.0","0.0","0.0","29.4","17.2"
"USC00475484","MILWAUKEE, WI US","1949-06-24","0.8","0.0","0.0","29.4","17.2"
"USC00475484","MILWAUKEE, WI US","1949-06-25","13.7","0.0","0.0","29.4","17.2"
"USC00475484","MILWAUKEE, WI US","1949-06-26","0.0","0.0","0.0","31.1","20.6"
"USC00475484","MILWAUKEE, WI US","1949-06-27","0.0","0.0","0.0","25.6","20.6"
"USC00475484","MILWAUKEE, WI US","1949-06-28","7.1","0.0","0.0","28.3","20.0"
"USC00475484","MILWAUKEE, WI US","1949-06-29","0.0","0.0","0.0","28.3","18.3"
"USC00475484","MILWAUKEE, WI US","1949-06-30","0.0","0.0","0.0","26.7","19.4"
"USC00475484","MILWAUKEE, WI US","1949-07-01","0.5","0.0","0.0","33.3","21.1"
"USC00475484","MILWAUKEE, WI US","1949-07-02","0.0","0.0","0.0","28.9","21.7"
"USC00475484","MILWAUKEE, WI US","1949-07-03","0.0","0.0","0.0","35.6","22.2"
"USC00475484","MILWAUKEE, WI US","1949-07-04","0.0","0.0","0.0","31.7","25.0"
"USC00475484","MILWAUKEE, WI US","1949-07-05","0.0","0.0","0.0","28.3","21.1"
"USC00475484","MILWAUKEE, WI US","1949-07-06","5.6","0.0","0.0","25.0","22.2"
"USC00475484","MILWAUKEE, WI US","1949-07-07","0.0","0.0","0.0","22.2","20.6"
"USC00475484","MILWAUKEE, WI US","1949-07-08","0.0","0.0","0.0","25.0","20.0"
"USC00475484","MILWAUKEE, WI US","1949-07-09","14.7","0.0","0.0","31.1","21.1"
"USC00475484","MILWAUKEE, WI US","1949-07-10","20.3","0.0","0.0","21.7","17.2"
"USC00475484","MILWAUKEE, WI US","1949-07-11","0.0","0.0","0.0","23.9","17.2"
"USC00475484","MILWAUKEE, WI US","1949-07-12","0.0","0.0","0.0","25.6","19.4"
"USC00475484","MILWAUKEE, WI US","1949-07-13","0.0","0.0","0.0","26.7","20.0"
"USC00475484","MILWAUKEE, WI US","1949-07-14","14.5","0.0","0.0","20.6","17.8"
"USC00475484","MILWAUKEE, WI US","1949-07-15","0.0","0.0","0.0","26.1","16.7"
"USC00475484","MILWAUKEE, WI US","1949-07-16","0.0","0.0","0.0","26.7","20.0"
"USC00475484","MILWAUKEE, WI US","1949-07-17","0.0","0.0","0.0","26.7","17.8"
"USC00475484","MILWAUKEE, WI US","1949-07-18","0.0","0.0","0.0","30.6","20.6"
"USC00475484","MILWAUKEE, WI US","1949-07-19","0.0","0.0","0.0","28.9","19.4"
"USC00475484","MILWAUKEE, WI US","1949-07-20","0.0","0.0","0.0","23.9","20.0"
"USC00475484","MILWAUKEE, WI US","1949-07-21","0.3","0.0","0.0","27.8","20.6"
"USC00475484","MILWAUKEE, WI US","1949-07-22","1.8","0.0","0.0","27.8","19.4"
"USC00475484","MILWAUKEE, WI US","1949-07-23","0.0","0.0","0.0","25.0","17.8"
"USC00475484","MILWAUKEE, WI US","1949-07-24","0.0","0.0","0.0","32.2","21.1"
"USC00475484","MILWAUKEE, WI US","1949-07-25","0.0","0.0","0.0","31.1","23.9"
"USC00475484","MILWAUKEE, WI US","1949-07-26","0.0","0.0","0.0","33.9","23.9"
"USC00475484","MILWAUKEE, WI US","1949-07-27","34.8","0.0","0.0","32.2","19.4"
"USC00475484","MILWAUKEE, WI US","1949-07-28","56.1","0.0","0.0","32.8","19.4"
"USC00475484","MILWAUKEE, WI US","1949-07-29","0.0","0.0","0.0","30.0","18.9"
"USC00475484","MILWAUKEE, WI US","1949-07-30","0.0","0.0","0.0","21.1","15.0"
"USC00475484","MILWAUKEE, WI US","1949-07-31","0.0","0.0","0.0","21.1","13.9"
"USC00475484","MILWAUKEE, WI US","1949-08-01","0.0","0.0","0.0","24.4","16.1"
"USC00475484","MILWAUKEE, WI US","1949-08-02","17.3","0.0","0.0","23.9","15.6"
"USC00475484","MILWAUKEE, WI US","1949-08-03","0.0","0.0","0.0","23.3","16.7"
"USC00475484","MILWAUKEE, WI US","1949-08-04","0.0","0.0","0.0","23.3","16.1"
"USC00475484","MILWAUKEE, WI US","1949-08-05","0.0","0.0","0.0","27.2","17.8"
"USC00475484","MILWAUKEE, WI US","1949-08-06","0.0","0.0","0.0","31.7","20.0"
"USC00475484","MILWAUKEE, WI US","1949-08-07","0.0","0.0","0.0","30.0","22.2"
"USC00475484","MILWAUKEE, WI US","1949-08-08","0.0","0.0","0.0","35.0","22.2"
"USC00475484","MILWAUKEE, WI US","1949-08-09","0.0","0.0","0.0","33.3","22.8"
"USC00475484","MILWAUKEE, WI US","1949-08-10","0.0","0.0","0.0","31.7","23.3"
"USC00475484","MILWAUKEE, WI US","1949-08-11","8.6","0.0","0.0","26.7","18.9"
"USC00475484","MILWAUKEE, WI US","1949-08-12","0.0","0.0","0.0","22.8","19.4"
"USC00475484","MILWAUKEE, WI US","1949-08-13","0.0","0.0","0.0","23.9","17.8"
"USC00475484","MILWAUKEE, WI US","1949-08-14","0.0","0.0","0.0","25.0","16.7"
"USC00475484","MILWAUKEE, WI US","1949-08-15","0.0","0.0","0.0","27.8","20.6"
"USC00475484","MILWAUKEE, WI US","1949-08-16","0.0","0.0","0.0","25.0","21.1"
"USC00475484","MILWAUKEE, WI US","1949-08-17","0.0","0.0","0.0","25.6","20.0"
"USC00475484","MILWAUKEE, WI US","1949-08-18","0.0","0.0","0.0","24.4","20.0"
"USC00475484","MILWAUKEE, WI US","1949-08-19","0.0","0.0","0.0","20.6","18.3"
"USC00475484","MILWAUKEE, WI US","1949-08-20","0.0","0.0","0.0","20.0","16.7"
"USC00475484","MILWAUKEE, WI US","1949-08-21","0.0","0.0","0.0","21.7","14.4"
"USC00475484","MILWAUKEE, WI US","1949-08-22","0.0","0.0","0.0","24.4","15.6"
"USC00475484","MILWAUKEE, WI US","1949-08-23","0.0","0.0","0.0","30.0","17.2"
"USC00475484","MILWAUKEE, WI US","1949-08-24","0.0","0.0","0.0","26.1","20.0"
"USC00475484","MILWAUKEE, WI US","1949-08-25","0.0","0.0","0.0","33.3","20.6"
"USC00475484","MILWAUKEE, WI US","1949-08-26","0.0","0.0","0.0","31.7","21.1"
"USC00475484","MILWAUKEE, WI US","1949-08-27","0.0","0.0","0.0","30.6","22.2"
"USC00475484","MILWAUKEE, WI US","1949-08-28","0.5","0.0","0.0","26.1","18.9"
"USC00475484","MILWAUKEE, WI US","1949-08-29","0.0","0.0","0.0","25.6","14.4"
"USC00475484","MILWAUKEE, WI US","1949-08-30","0.0","0.0","0.0","25.6","15.6"
"USC00475484","MILWAUKEE, WI US","1949-08-31","19.1","0.0","0.0","22.2","12.8"
"USC00475484","MILWAUKEE, WI US","1949-09-01","0.0","0.0","0.0","19.4","6.7"
"USC00475484","MILWAUKEE, WI US","1949-09-02","0.0","0.0","0.0","26.1","10.0"
"USC00475484","MILWAUKEE, WI US","1949-09-03","0.0","0.0","0.0","26.1","13.9"
"USC00475484","MILWAUKEE, WI US","1949-09-04","1.0","0.0","0.0","23.3","17.8"
"USC00475484","MILWAUKEE, WI US","1949-09-05","14.0","0.0","0.0","21.1","13.9"
"USC00475484","MILWAUKEE, WI US","1949-09-06","0.0","0.0","0.0","17.2","12.2"
"USC00475484","MILWAUKEE, WI US","1949-09-07","13.5","0.0","0.0","16.7","13.3"
"USC00475484","MILWAUKEE, WI US","1949-09-08","0.5","0.0","0.0","22.2","9.4"
"USC00475484","MILWAUKEE, WI US","1949-09-09","0.0","0.0","0.0","21.1","11.1"
"USC00475484","MILWAUKEE, WI US","1949-09-10","0.0","0.0","0.0","21.7","13.3"
"USC00475484","MILWAUKEE, WI US","1949-09-11","0.0","0.0","0.0","20.0","15.6"
"USC00475484","MILWAUKEE, WI US","1949-09-12","0.5","0.0","0.0","18.9","15.6"
"USC00475484","MILWAUKEE, WI US","1949-09-13","22.9","0.0","0.0","15.6","10.6"
"USC00475484","MILWAUKEE, WI US","1949-09-14","0.0","0.0","0.0","15.0","5.6"
"USC00475484","MILWAUKEE, WI US","1949-09-15","0.0","0.0","0.0","20.6","6.1"
"USC00475484","MILWAUKEE, WI US","1949-09-16","0.0","0.0","0.0","22.8","9.4"
"USC00475484","MILWAUKEE, WI US","1949-09-17","0.0","0.0","0.0","24.4","12.8"
"USC00475484","MILWAUKEE, WI US","1949-09-18","5.3","0.0","0.0","26.1","15.6"
"USC00475484","MILWAUKEE, WI US","1949-09-19","0.0","0.0","0.0","17.8","11.1"
"USC00475484","MILWAUKEE, WI US","1949-09-20","0.0","0.0","0.0","18.3","9.4"
"USC00475484","MILWAUKEE, WI US","1949-09-21","0.0","0.0","0.0","21.1","11.1"
"USC00475484","MILWAUKEE, WI US","1949-09-22","0.0","0.0","0.0","17.8","12.2"
"USC00475484","MILWAUKEE, WI US","1949-09-23","0.3","0.0","0.0","13.9","6.1"
"USC00475484","MILWAUKEE, WI US","1949-09-24","0.0","0.0","0.0","18.3","6.1"
"USC00475484","MILWAUKEE, WI US","1949-09-25","0.0","0.0","0.0","22.2","8.3"
"USC00475484","MILWAUKEE, WI US","1949-09-26","0.0","0.0","0.0","23.9","10.0"
"USC00475484","MILWAUKEE, WI US","1949-09-27","0.0","0.0","0.0","18.9","12.8"
"USC00475484","MILWAUKEE, WI US","1949-09-28","0.0","0.0","0.0","12.8","7.2"
"USC00475484","MILWAUKEE, WI US","1949-09-29","0.3","0.0","0.0","14.4","2.2"
"USC00475484","MILWAUKEE, WI US","1949-09-30","0.0","0.0","0.0","21.7","6.1"
"USC00475484","MILWAUKEE, WI US","1949-10-01","0.0","0.0","0.0","17.8","9.4"
"USC00475484","MILWAUKEE, WI US","1949-10-02","0.0","0.0","0.0","25.0","10.0"
"USC00475484","MILWAUKEE, WI US","1949-10-03","0.0","0.0","0.0","21.7","13.3"
"USC00475484","MILWAUKEE, WI US","1949-10-04","5.3","0.0","0.0","14.4","13.3"
"USC00475484","MILWAUKEE, WI US","1949-10-05","8.4","0.0","0.0","14.4","9.4"
"USC00475484","MILWAUKEE, WI US","1949-10-06","4.3","0.0","0.0","16.7","10.0"
"USC00475484","MILWAUKEE, WI US","1949-10-07","13.2","0.0","0.0","20.6","11.7"
"USC00475484","MILWAUKEE, WI US","1949-10-08","0.8","0.0","0.0","24.4","11.1"
"USC00475484","MILWAUKEE, WI US","1949-10-09","0.0","0.0","0.0","27.8","15.0"
"USC00475484","MILWAUKEE, WI US","1949-10-10","0.0","0.0","0.0","28.3","11.7"
"USC00475484","MILWAUKEE, WI US","1949-10-11","2.5","0.0","0.0","18.9","11.7"
"USC00475484","MILWAUKEE, WI US","1949-10-12","0.0","0.0","0.0","16.7","6.7"
"USC00475484","MILWAUKEE, WI US","1949-10-13","0.0","0.0","0.0","22.2","8.9"
"USC00475484","MILWAUKEE, WI US","1949-10-14","0.0","0.0","0.0","16.7","11.7"
"USC00475484","MILWAUKEE, WI US","1949-10-15","0.0","0.0","0.0","13.9","7.2"
"USC00475484","MILWAUKEE, WI US","1949-10-16","0.0","0.0","0.0","15.0","6.7"
"USC00475484","MILWAUKEE, WI US","1949-10-17","0.0","0.0","0.0","16.1","6.1"
"USC00475484","MILWAUKEE, WI US","1949-10-18","0.0","0.0","0.0","15.6","10.0"
"USC00475484","MILWAUKEE, WI US","1949-10-19","0.0","0.0","0.0","16.7","10.6"
"USC00475484","MILWAUKEE, WI US","1949-10-20","0.0","0.0","0.0","19.4","11.7"
"USC00475484","MILWAUKEE, WI US","1949-10-21","1.3","0.0","0.0","21.1","12.2"
"USC00475484","MILWAUKEE, WI US","1949-10-22","2.3","0.0","0.0","13.9","1.7"
"USC00475484","MILWAUKEE, WI US","1949-10-23","0.0","0.0","0.0","12.8","2.8"
"USC00475484","MILWAUKEE, WI US","1949-10-24","0.0","0.0","0.0","6.7","1.1"
"USC00475484","MILWAUKEE, WI US","1949-10-25","0.0","0.0","0.0","10.0","2.8"
"USC00475484","MILWAUKEE, WI US","1949-10-26","0.3","0.0","0.0","10.6","-1.1"
"USC00475484","MILWAUKEE, WI US","1949-10-27","0.0","0.0","0.0","14.4","0.6"
"USC00475484","MILWAUKEE, WI US","1949-10-28","0.0","0.0","0.0","16.7","4.4"
"USC00475484","MILWAUKEE, WI US","1949-10-29","0.0","0.0","0.0","21.1","7.2"
"USC00475484","MILWAUKEE, WI US","1949-10-30","0.3","0.0","0.0","12.2","8.3"
"USC00475484","MILWAUKEE, WI US","1949-10-31","0.0","0.0","0.0","5.6","-0.6"
"USC00475484","MILWAUKEE, WI US","1949-11-01","0.0","0.0","0.0","12.8","-1.7"
"USC00475484","MILWAUKEE, WI US","1949-11-02","0.0","0.0","0.0","7.8","1.1"
"USC00475484","MILWAUKEE, WI US","1949-11-03","0.0","0.0","0.0","4.4","-3.3"
"USC00475484","MILWAUKEE, WI US","1949-11-04","0.0","0.0","0.0","5.6","-1.7"
"USC00475484","MILWAUKEE, WI US","1949-11-05","0.0","0.0","0.0","7.2","-1.1"
"USC00475484","MILWAUKEE, WI US","1949-11-06","0.0","0.0","0.0","16.1","0.0"
"USC00475484","MILWAUKEE, WI US","1949-11-07","0.0","0.0","0.0","20.6","3.3"
"USC00475484","MILWAUKEE, WI US","1949-11-08","0.0","0.0","0.0","12.8","6.7"
"USC00475484","MILWAUKEE, WI US","1949-11-09","0.0","0.0","0.0","16.7","6.1"
"USC00475484","MILWAUKEE, WI US","1949-11-10","0.0","0.0","0.0","17.8","7.2"
"USC00475484","MILWAUKEE, WI US","1949-11-11","0.0","0.0","0.0","10.0","6.1"
"USC00475484","MILWAUKEE, WI US","1949-11-12","0.3","0.0","0.0","15.6","7.2"
"USC00475484","MILWAUKEE, WI US","1949-11-13","7.6","0.0","0.0","12.2","4.4"
"USC00475484","MILWAUKEE, WI US","1949-11-14","0.0","0.0","0.0","6.7","3.3"
"USC00475484","MILWAUKEE, WI US","1949-11-15","0.0","0.0","0.0","3.3","0.6"
"USC00475484","MILWAUKEE, WI US","1949-11-16","0.0","0.0","0.0","3.9","0.6"
"USC00475484","MILWAUKEE, WI US","1949-11-17","0.0","0.0","0.0","3.9","0.0"
"USC00475484","MILWAUKEE, WI US","1949-11-18","0.3","0.0","0.0","3.3","-2.8"
"USC00475484","MILWAUKEE, WI US","1949-11-19","0.0","0.0","0.0","10.0","-1.7"
"USC00475484","MILWAUKEE, WI US","1949-11-20","0.0","0.0","0.0","1.7","0.0"
"USC00475484","MILWAUKEE, WI US","1949-11-21","0.0","0.0","0.0","-0.6","-4.4"
"USC00475484","MILWAUKEE, WI US","1949-11-22","0.0","0.0","0.0","2.2","-8.9"
"USC00475484","MILWAUKEE, WI US","1949-11-23","0.0","0.0","0.0","2.8","-8.3"
"USC00475484","MILWAUKEE, WI US","1949-11-24","5.6","74.0","76.0","0.6","-2.8"
"USC00475484","MILWAUKEE, WI US","1949-11-25","0.3","3.0","51.0","-2.2","-6.7"
"USC00475484","MILWAUKEE, WI US","1949-11-26","0.0","0.0","25.0","2.8","-7.2"
"USC00475484","MILWAUKEE, WI US","1949-11-27","0.3","5.0","25.0","3.9","-4.4"
"USC00475484","MILWAUKEE, WI US","1949-11-28","0.0","0.0","0.0","6.1","-2.2"
"USC00475484","MILWAUKEE, WI US","1949-11-29","0.0","0.0","0.0","12.2","1.7"
"USC00475484","MILWAUKEE, WI US","1949-11-30","0.0","0.0","0.0","3.9","1.7"
"USC00475484","MILWAUKEE, WI US","1949-12-01","0.0","0.0","0.0","-0.6","-2.2"
"USC00475484","MILWAUKEE, WI US","1949-12-02","3.6","64.0","51.0","0.6","-9.4"
"USC00475484","MILWAUKEE, WI US","1949-12-03","0.0","0.0","25.0","5.6","-7.8"
"USC00475484","MILWAUKEE, WI US","1949-12-04","0.0","0.0","0.0","3.9","0.0"
"USC00475484","MILWAUKEE, WI US","1949-12-05","0.0","0.0","0.0","3.3","-3.3"
"USC00475484","MILWAUKEE, WI US","1949-12-06","0.0","0.0","0.0","2.2","-3.3"
"USC00475484","MILWAUKEE, WI US","1949-12-07","1.5","5.0","0.0","-1.1","-2.8"
"USC00475484","MILWAUKEE, WI US","1949-12-08","1.8","51.0","25.0","-6.7","-12.2"
"USC00475484","MILWAUKEE, WI US","1949-12-09","0.0","0.0","25.0","-1.7","-12.8"
"USC00475484","MILWAUKEE, WI US","1949-12-10","0.5","13.0","51.0","7.8","-10.6"
"USC00475484","MILWAUKEE, WI US","1949-12-11","9.1","0.0","0.0","16.1","-1.7"
"USC00475484","MILWAUKEE, WI US","1949-12-12","3.8","0.0","0.0","-3.9","-7.8"
"USC00475484","MILWAUKEE, WI US","1949-12-13","0.0","0.0","0.0","-2.8","-9.4"
"USC00475484","MILWAUKEE, WI US","1949-12-14","0.0","0.0","0.0","-8.9","-14.4"
"USC00475484","MILWAUKEE, WI US","1949-12-15","0.0","0.0","0.0","-3.9","-14.4"
"USC00475484","MILWAUKEE, WI US","1949-12-16","0.0","0.0","0.0","3.3","-13.3"
"USC00475484","MILWAUKEE, WI US","1949-12-17","0.0","0.0","0.0","6.1","-5.0"
"USC00475484","MILWAUKEE, WI US","1949-12-18","7.6","0.0","0.0","5.0","-1.1"
"USC00475484","MILWAUKEE, WI US","1949-12-19","0.0","0.0","0.0","7.2","0.6"
"USC00475484","MILWAUKEE, WI US","1949-12-20","0.0","0.0","0.0","11.7","0.6"
"USC00475484","MILWAUKEE, WI US","1949-12-21","2.0","0.0","0.0","3.3","0.6"
"USC00475484","MILWAUKEE, WI US","1949-12-22","14.2","5.0","0.0","-1.7","-2.2"
"USC00475484","MILWAUKEE, WI US","1949-12-23","1.0","18.0","25.0","-8.9","-15.6"
"USC00475484","MILWAUKEE, WI US","1949-12-24","0.8","18.0","25.0","2.8","-15.6"
"USC00475484","MILWAUKEE, WI US","1949-12-25","0.0","0.0","0.0","3.3","-12.2"
"USC00475484","MILWAUKEE, WI US","1949-12-26","1.8","0.0","0.0","-0.6","-3.9"
"USC00475484","MILWAUKEE, WI US","1949-12-27","0.0","0.0","0.0","-0.6","-6.1"
"USC00475484","MILWAUKEE, WI US","1949-12-28","0.0","0.0","0.0","6.7","-4.4"
"USC00475484","MILWAUKEE, WI US","1949-12-29","0.0","0.0","0.0","1.7","-4.4"
"USC00475484","MILWAUKEE, WI US","1949-12-30","0.0","0.0","0.0","4.4","-1.1"
"USC00475484","MILWAUKEE, WI US","1949-12-31","0.8","0.0","0.0","6.1","1.1"
"USC00475484","MILWAUKEE, WI US","1950-01-01","11.9","0.0","0.0","7.2","2.2"
"USC00475484","MILWAUKEE, WI US","1950-01-02","6.4","0.0","0.0","10.0","2.2"
"USC00475484","MILWAUKEE, WI US","1950-01-03","1.5","8.0","0.0","10.6","-4.4"
"USC00475484","MILWAUKEE, WI US","1950-01-04","0.0","0.0","0.0","-4.4","-13.3"
"USC00475484","MILWAUKEE, WI US","1950-01-05","0.0","0.0","0.0","-4.4","-14.4"
"USC00475484","MILWAUKEE, WI US","1950-01-06","0.0","0.0","0.0","-3.9","-7.8"
"USC00475484","MILWAUKEE, WI US","1950-01-07","0.0","0.0","0.0","-3.9","-8.3"
"USC00475484","MILWAUKEE, WI US","1950-01-08","0.0","0.0","0.0","3.3","-7.8"
"USC00475484","MILWAUKEE, WI US","1950-01-09","0.8","0.0","0.0","6.7","0.0"
"USC00475484","MILWAUKEE, WI US","1950-01-10","0.3","0.0","0.0","9.4","-10.0"
"USC00475484","MILWAUKEE, WI US","1950-01-11","0.0","0.0","0.0","0.0","-13.9"
"USC00475484","MILWAUKEE, WI US","1950-01-12","0.0","0.0","0.0","4.4","0.0"
"USC00475484","MILWAUKEE, WI US","1950-01-13","18.5","0.0","0.0","8.3","-6.7"
"USC00475484","MILWAUKEE, WI US","1950-01-14","0.0","0.0","0.0","-0.6","-12.8"
"USC00475484","MILWAUKEE, WI US","1950-01-15","2.5","25.0","25.0","7.2","-14.4"
"USC00475484","MILWAUKEE, WI US","1950-01-16","0.0","0.0","0.0","-7.2","-15.6"
"USC00475484","MILWAUKEE, WI US","1950-01-17","0.0","0.0","0.0","2.2","-10.0"
"USC00475484","MILWAUKEE, WI US","1950-01-18","0.0","0.0","0.0","-8.9","-16.7"
"USC00475484","MILWAUKEE, WI US","1950-01-19","0.0","0.0","0.0","-6.1","-18.9"
"USC00475484","MILWAUKEE, WI US","1950-01-20","0.0","0.0","0.0","-2.8","-14.4"
"USC00475484","MILWAUKEE, WI US","1950-01-21","0.0","0.0","0.0","1.7","-4.4"
"USC00475484","MILWAUKEE, WI US","1950-01-22","0.0","0.0","0.0","1.7","0.0"
"USC00475484","MILWAUKEE, WI US","1950-01-23","0.3","0.0","0.0","0.0","-2.2"
"USC00475484","MILWAUKEE, WI US","1950-01-24","4.1","0.0","0.0","16.7","-2.2"
"USC00475484","MILWAUKEE, WI US","1950-01-25","18.8","0.0","0.0","5.0","-1.1"
"USC00475484","MILWAUKEE, WI US","1950-01-26","0.0","0.0","0.0","-1.1","-17.2"
"USC00475484","MILWAUKEE, WI US","1950-01-27","0.0","0.0","0.0","-3.9","-18.9"
"USC00475484","MILWAUKEE, WI US","1950-01-28","0.0","0.0","0.0","5.0","-4.4"
"USC00475484","MILWAUKEE, WI US","1950-01-29","0.0","0.0","0.0","2.2","-18.9"
"USC00475484","MILWAUKEE, WI US","1950-01-30","2.0","61.0","0.0","-7.2","-19.4"
"USC00475484","MILWAUKEE, WI US","1950-01-31","0.5","15.0","76.0","-2.2","-8.3"
"USC00475484","MILWAUKEE, WI US","1950-02-01","0.0","0.0","51.0","-3.3","-10.0"
"USC00475484","MILWAUKEE, WI US","1950-02-02","0.0","0.0","51.0","-3.9","-10.0"
"USC00475484","MILWAUKEE, WI US","1950-02-03","0.0","0.0","51.0","1.1","-11.7"
"USC00475484","MILWAUKEE, WI US","1950-02-04","0.0","0.0","25.0","0.0","-5.6"
"USC00475484","MILWAUKEE, WI US","1950-02-05","0.0","0.0","0.0","3.9","-1.1"
"USC00475484","MILWAUKEE, WI US","1950-02-06","0.0","0.0","0.0","3.9","0.0"
"USC00475484","MILWAUKEE, WI US","1950-02-07","0.0","0.0","0.0","0.6","-1.1"
"USC00475484","MILWAUKEE, WI US","1950-02-08","2.0","18.0","0.0","1.1","0.0"
"USC00475484","MILWAUKEE, WI US","1950-02-09","0.0","0.0","0.0","3.9","-1.1"
"USC00475484","MILWAUKEE, WI US","1950-02-10","0.0","0.0","0.0","1.7","-1.1"
"USC00475484","MILWAUKEE, WI US","1950-02-11","0.0","0.0","0.0","1.1","-5.6"
"USC00475484","MILWAUKEE, WI US","1950-02-12","0.0","0.0","0.0","-1.1","-2.8"
"USC00475484","MILWAUKEE, WI US","1950-02-13","8.9","127.0","0.0","-0.6","-3.3"
"USC00475484","MILWAUKEE, WI US","1950-02-14","5.1","13.0","127.0","0.6","-2.8"
"USC00475484","MILWAUKEE, WI US","1950-02-15","0.3","3.0","127.0","-1.7","-5.6"
"USC00475484","MILWAUKEE, WI US","1950-02-16","0.3","0.0","127.0","-0.6","-5.6"
"USC00475484","MILWAUKEE, WI US","1950-02-17","0.0","0.0","102.0","1.7","-5.6"
"USC00475484","MILWAUKEE, WI US","1950-02-18","0.8","13.0","51.0","1.1","-8.9"
"USC00475484","MILWAUKEE, WI US","1950-02-19","0.5","5.0","51.0","-5.6","-10.0"
"USC00475484","MILWAUKEE, WI US","1950-02-20","0.5","25.0","51.0","-3.3","-10.0"
"USC00475484","MILWAUKEE, WI US","1950-02-21","2.5","25.0","51.0","-1.1","-4.4"
"USC00475484","MILWAUKEE, WI US","1950-02-22","0.0","0.0","76.0","-3.9","-7.8"
"USC00475484","MILWAUKEE, WI US","1950-02-23","0.0","0.0","51.0","0.0","-12.2"
"USC00475484","MILWAUKEE, WI US","1950-02-24","0.0","0.0","51.0","-12.2","-20.0"
"USC00475484","MILWAUKEE, WI US","1950-02-25","0.0","0.0","51.0","-8.9","-20.6"
"USC00475484","MILWAUKEE, WI US","1950-02-26","0.0","0.0","51.0","-4.4","-15.0"
